Subject	Language	AgeGroup	Group	Trial	ID	Type	SpatialRelation	TargetPic	ContrastPic	CompPic	DistrPic	Pic1Position	Pic2Position	Pic3Position	Pic4Position	TrialStartTime	PreviewTime	ArrowTime	VisualDisplayTime	NoiseDisplayTime	TrialEndTime	ReactionTime
203	4	1	1	12	82	EC	left	c_jar_mandarin_left.jpg	c_jar_mandarin_right.jpg	c_jar_mandarin_front.jpg	c_jar_mandarin_in.jpg	6	7	8	9	1330166	1332182	1333198	1333732	1335748	1343476	7724
203	4	1	1	43	83	FC	in	f_cookingpot_pepperred_in.jpg	f_cookingpot_pepperred_left.jpg	f_cookingpot_pepperred_right.jpg	f_cookingpot_pepperred_front.jpg	9	6	7	8	1343778	1345794	1346810	1347360	1349376	1356116	6735
203	4	1	1	60	84	FBI	front	f_plate_knife2_front.jpg	f_plate_knife2_behind.jpg	f_plate_knife2_left.jpg	f_plate_knife2_in.jpg	7	9	8	6	1356407	1358423	1359439	1359972	1361988	1368758	6765
203	4	1	1	15	85	EC	left	c_moneybox_balloonorange_left.jpg	c_moneybox_balloonorange_right.jpg	c_moneybox_balloonorange_front.jpg	c_moneybox_balloonorange_on.jpg	6	7	9	8	1369069	1371085	1372101	1372635	1374651	1382956	8300
203	4	1	1	53	86	FN	front	f_mug_spoon_front.jpg	f_mug_spoon_right.jpg	f_mug_spoon_on.jpg	f_mug_spoon_in.jpg	7	9	8	6	1383298	1385314	1386330	1386863	1388879	1395729	6845
203	4	1	1	83	87	FBE	on	f_envelope_bracelet_on.jpg	f_envelope_bracelet_front.jpg	f_envelope_bracelet_behind.jpg	f_envelope_bracelet_in.jpg	6	7	8	9	1396076	1398092	1399109	1399642	1401658	1408683	7018
204	4	1	1	1	1	P	right	p_frame_lipstick_right.JPG	p_frame_lipstick_behind.JPG	p_frame_lipstick_under.JPG	p_frame_lipstick_on.JPG	9	6	7	8	148330	150346	151363	151896	153912	179282	25367
204	4	1	1	2	2	P	on	p_racket_tennisball_on.JPG	p_racket_tennisball_front.JPG	p_racket_tennisball_left.JPG	p_racket_tennisball_under.JPG	6	7	9	8	179520	181535	182552	183085	185101	207525	22419
204	4	1	1	3	3	P	left	p_potato_ring_left.JPG	p_potato_ring_right.JPG	p_potato_ring_front.JPG	p_potato_ring_on.JPG	9	7	6	8	207760	209776	210792	211325	213341	225640	12294
204	4	1	1	74	4	FN	behind	f_pan_strainer_behind.jpg	f_pan_strainer_left.jpg	f_pan_strainer_in.jpg	f_pan_strainer_on.jpg	7	8	9	6	420452	422484	423501	424034	426066	441963	15892
204	4	1	1	69	5	FBI	on	f_paper_stamp_on.jpg	f_paper_stamp_right.jpg	f_paper_stamp_behind.jpg	f_paper_stamp_front.jpg	9	7	8	6	442261	444277	445293	445826	447842	462697	14851
204	4	1	1	26	6	EN	right	n_jar_soapbar_right.jpg	n_jar_soapbar_front.jpg	n_jar_soapbar_in.jpg	n_jar_soapbar_on.jpg	7	9	8	6	463020	465036	466052	466586	468602	481328	12721
204	4	1	1	43	7	FC	in	f_foodbox_lid_in.jpg	f_foodbox_lid_left.jpg	f_foodbox_lid_right.jpg	f_foodbox_lid_behind.jpg	8	7	6	9	481647	483663	484679	485212	487228	502624	15392
204	4	1	1	70	8	FBE	behind	f_slipper_cd_behind.jpg	f_slipper_cd_front.jpg	f_slipper_cd_on.jpg	f_slipper_cd_in.jpg	6	7	9	8	502906	504922	505938	506472	508488	522257	13765
204	4	1	1	27	9	EN	left	n_jar_razor_left.jpg	n_jar_razor_front.jpg	n_jar_razor_on.jpg	n_jar_razor_in.jpg	8	6	9	7	522599	524615	525632	526165	528181	540652	12466
204	4	1	1	41	10	FC	front	f_paper_cap_front.jpg	f_paper_cap_left.jpg	f_paper_cap_right.jpg	f_paper_cap_on.jpg	9	7	6	8	540926	542942	543958	544492	546508	558721	12211
204	4	1	1	73	11	FBI	in	f_pan_towel_in.jpg	f_pan_towel_right.jpg	f_pan_towel_front.jpg	f_pan_towel_behind.jpg	6	9	7	8	559003	561019	562035	562569	564585	575976	11388
204	4	1	1	17	12	EC	right	c_basket_ladle1plastic_right.jpg	c_basket_ladle1plastic_left.jpg	c_basket_ladle1plastic_behind.jpg	c_basket_ladle1plastic_on.jpg	6	7	8	9	576264	578280	579296	579829	581845	595868	14017
204	4	1	1	15	13	EC	left	c_moneybox_mpikey_left.jpg	c_moneybox_mpikey_right.jpg	c_moneybox_mpikey_behind.jpg	c_moneybox_mpikey_in.jpg	9	6	7	8	596173	598189	599206	599739	601755	616259	14501
204	4	1	1	63	14	FBE	on	f_envelope_nailbrush_on.jpg	f_envelope_nailbrush_front.jpg	f_envelope_nailbrush_behind.jpg	f_envelope_nailbrush_in.jpg	9	6	8	7	616516	618532	619549	620082	622098	633860	11757
204	4	1	1	71	15	FBE	behind	f_foodbox_latch1blue_behind.jpg	f_foodbox_latch1blue_front.jpg	f_foodbox_latch1blue_in.jpg	f_foodbox_latch1blue_on.jpg	9	7	8	6	634227	636243	637259	637792	639808	651198	11383
204	4	1	1	8	16	EC	right	c_bowl_bread_right.jpg	c_bowl_bread_left.jpg	c_bowl_bread_front.jpg	c_bowl_bread_in.jpg	7	6	9	8	651471	653487	654503	655036	657052	670642	13582
204	4	1	1	38	17	FBE	front	f_slipper_creamtube_front.jpg	f_slipper_creamtube_behind.jpg	f_slipper_creamtube_in.jpg	f_slipper_creamtube_on.jpg	7	9	8	6	670931	672947	673963	674496	676512	687676	11160
204	4	1	1	52	18	FN	on	f_mug_dishsponge2_on.jpg	f_mug_dishsponge2_front.jpg	f_mug_dishsponge2_right.jpg	f_mug_dishsponge2_in.jpg	6	9	8	7	688008	690024	691040	691573	693589	702558	8965
204	4	1	1	37	19	FBE	in	f_shoe_balloongreen_in.jpg	f_shoe_balloongreen_behind.jpg	f_shoe_balloongreen_front.jpg	f_shoe_balloongreen_on.jpg	6	7	9	8	702886	704902	705918	706451	708468	720080	11606
204	4	1	1	16	20	EC	left	c_basket_nailpolish_left.jpg	c_basket_nailpolish_right.jpg	c_basket_nailpolish_front.jpg	c_basket_nailpolish_in.jpg	8	7	9	6	720397	722413	723429	723962	725978	737727	11745
204	4	1	1	83	21	FBI	on	f_book_crown_on.jpg	f_book_crown_left.jpg	f_book_crown_behind.jpg	f_book_crown_front.jpg	8	9	7	6	738007	740023	741039	741573	743588	756139	12546
204	4	1	1	47	22	FC	on	f_cookingpot_umbrella1red_on.jpg	f_cookingpot_umbrella1red_left.jpg	f_cookingpot_umbrella1red_right.jpg	f_cookingpot_umbrella1red_behind.jpg	8	9	7	6	756417	758433	759450	759999	762015	773581	11560
204	4	1	1	18	23	EN	right	n_cup_toothbrush_right.jpg	n_cup_toothbrush_front.jpg	n_cup_toothbrush_in.jpg	n_cup_toothbrush_on.jpg	9	8	7	6	773878	775894	776910	777443	779459	789696	10231
204	4	1	1	54	24	FC	on	f_book_makeupbrush_on.jpg	f_book_makeupbrush_left.jpg	f_book_makeupbrush_right.jpg	f_book_makeupbrush_front.jpg	7	8	6	9	790039	792055	793071	793621	795637	804986	9345
204	4	1	1	51	25	FN	behind	f_mug_mouse_behind.jpg	f_mug_mouse_on.jpg	f_mug_mouse_right.jpg	f_mug_mouse_in.jpg	6	7	9	8	805284	807299	808316	808866	810882	822201	11313
204	4	1	1	84	26	FBE	behind	f_box_calculator_behind.jpg	f_box_calculator_front.jpg	f_box_calculator_on.jpg	f_box_calculator_in.jpg	9	6	8	7	822494	824510	825526	826060	828076	840557	12476
204	4	1	1	21	27	EN	left	n_vase_corn_left.jpg	n_vase_corn_behind.jpg	n_vase_corn_in.jpg	n_vase_corn_on.jpg	7	8	9	6	840888	842904	843920	844453	846469	858847	12372
204	4	1	1	87	28	FBI	front	f_plate_tie2_front.jpg	f_plate_tie2_behind.jpg	f_plate_tie2_right.jpg	f_plate_tie2_in.jpg	7	8	6	9	859131	861147	862164	862697	864713	875603	10886
204	4	1	1	11	29	EC	right	c_plantpot_orange_right.jpg	c_plantpot_orange_left.jpg	c_plantpot_orange_behind.jpg	c_plantpot_orange_in.jpg	9	8	7	6	875892	877908	878924	879457	881473	894586	13109
204	4	1	1	62	30	FN	on	f_envelope_battery_on.jpg	f_envelope_battery_left.jpg	f_envelope_battery_front.jpg	f_envelope_battery_in.jpg	8	9	6	7	894902	896918	897934	898467	900483	912087	11592
204	4	1	1	77	31	FBE	in	f_hat_shawl_in.jpg	f_hat_shawl_front.jpg	f_hat_shawl_behind.jpg	f_hat_shawl_on.jpg	8	6	7	9	912413	914429	915445	915995	918011	928722	10706
204	4	1	1	5	32	EC	left	c_cup_pastry_left.jpg	c_cup_pastry_right.jpg	c_cup_pastry_behind.jpg	c_cup_pastry_on.jpg	7	8	9	6	929040	931056	932072	932606	934621	946363	11738
204	4	1	1	86	33	FBI	in	f_plate_glassesbox_in.jpg	f_plate_glassesbox_left.jpg	f_plate_glassesbox_front.jpg	f_plate_glassesbox_behind.jpg	7	8	6	9	946651	948667	949683	950216	952232	965317	13080
204	4	1	1	20	34	EN	right	n_vase_glove_right.jpg	n_vase_glove_front.jpg	n_vase_glove_on.jpg	n_vase_glove_in.jpg	8	9	7	6	965644	967660	968676	969209	971225	986299	15071
204	4	1	1	56	35	FC	in	f_box_alarmclock_in.jpg	f_box_alarmclock_left.jpg	f_box_alarmclock_right.jpg	f_box_alarmclock_front.jpg	8	6	9	7	986620	988636	989652	990185	992201	1003702	11496
204	4	1	1	35	36	FBE	front	f_envelope_thermometer_front.jpg	f_envelope_thermometer_behind.jpg	f_envelope_thermometer_in.jpg	f_envelope_thermometer_on.jpg	8	7	6	9	1003997	1006013	1007029	1007563	1009579	1021689	12106
204	4	1	1	25	37	EN	right	n_plantpot_carrot_right.jpg	n_plantpot_carrot_behind.jpg	n_plantpot_carrot_in.jpg	n_plantpot_carrot_on.jpg	8	7	6	9	1022008	1024023	1025040	1025573	1027589	1040044	12451
204	4	1	1	78	38	FBI	behind	f_hat_ipad_behind.jpg	f_hat_ipad_front.jpg	f_hat_ipad_right.jpg	f_hat_ipad_on.jpg	8	7	6	9	1040334	1042350	1043367	1043900	1045916	1056732	10812
204	4	1	1	24	39	EN	left	n_plantpot_wool_left.jpg	n_plantpot_wool_front.jpg	n_plantpot_wool_on.jpg	n_plantpot_wool_in.jpg	7	8	6	9	1057045	1059061	1060077	1060611	1062627	1073377	10747
204	4	1	1	34	40	FN	front	f_envelope_clothespin_front.jpg	f_envelope_clothespin_in.jpg	f_envelope_clothespin_right.jpg	f_envelope_clothespin_on.jpg	6	9	8	7	1073673	1075689	1076705	1077238	1079254	1092886	13626
204	4	1	1	55	41	FC	behind	f_book_crayon_behind.jpg	f_book_crayon_left.jpg	f_book_crayon_right.jpg	f_book_crayon_on.jpg	7	6	9	8	1093133	1095149	1096165	1096698	1098714	1110395	11675
204	4	1	1	6	42	EC	left	c_vase_wallet_left.jpg	c_vase_wallet_right.jpg	c_vase_wallet_front.jpg	c_vase_wallet_on.jpg	7	8	9	6	1110710	1112726	1113742	1114275	1116291	1130437	14140
204	4	1	1	60	43	FN	on	f_bag_charger_on.jpg	f_bag_charger_left.jpg	f_bag_charger_front.jpg	f_bag_charger_in.jpg	6	8	7	9	1130753	1132769	1133785	1134318	1136334	1148101	11763
204	4	1	1	79	44	FBE	on	f_mug_drainer_on.jpg	f_mug_drainer_front.jpg	f_mug_drainer_behind.jpg	f_mug_drainer_in.jpg	9	7	8	6	1148413	1150429	1151445	1151979	1153995	1164471	10473
204	4	1	1	4	45	EC	right	c_cup_tape_right.jpg	c_cup_tape_left.jpg	c_cup_tape_front.jpg	c_cup_tape_in.jpg	9	7	6	8	1164807	1166823	1167840	1168373	1170389	1183906	13512
204	4	1	1	39	46	FC	front	f_tray_salt_front.jpg	f_tray_salt_left.jpg	f_tray_salt_right.jpg	f_tray_salt_on.jpg	6	9	8	7	1184184	1186200	1187216	1187749	1189765	1201683	11913
204	4	1	1	64	47	FBE	on	f_shoe_shoesponge_on.jpg	f_shoe_shoesponge_front.jpg	f_shoe_shoesponge_behind.jpg	f_shoe_shoesponge_in.jpg	8	9	7	6	1201978	1203994	1205010	1205543	1207559	1220720	13157
204	4	1	1	30	48	EN	left	n_basket_newspaper_left.jpg	n_basket_newspaper_front.jpg	n_basket_newspaper_in.jpg	n_basket_newspaper_on.jpg	6	8	7	9	1221054	1223070	1224087	1224620	1226636	1239017	12376
204	4	1	1	59	49	FC	behind	f_plate_greenflag_behind.jpg	f_plate_greenflag_left.jpg	f_plate_greenflag_right.jpg	f_plate_greenflag_on.jpg	9	6	7	8	1239331	1241347	1242364	1242897	1244913	1255330	10414
204	4	1	1	57	50	FBI	front	f_box_videocam_front.jpg	f_box_videocam_behind.jpg	f_box_videocam_left.jpg	f_box_videocam_in.jpg	8	6	9	7	1255626	1257642	1258658	1259191	1261207	1274670	13458
204	4	1	1	23	51	EN	right	n_bowl_tongs_right.jpg	n_bowl_tongs_behind.jpg	n_bowl_tongs_on.jpg	n_bowl_tongs_in.jpg	6	7	8	9	1274985	1277001	1278018	1278551	1280567	1293652	13081
204	4	1	1	40	52	FC	on	f_tray_funnel_on.jpg	f_tray_funnel_left.jpg	f_tray_funnel_right.jpg	f_tray_funnel_behind.jpg	6	7	8	9	1293962	1295978	1296994	1297528	1299544	1312334	12786
204	4	1	1	46	53	FN	front	f_pan_smallrollingpin_front.jpg	f_pan_smallrollingpin_in.jpg	f_pan_smallrollingpin_right.jpg	f_pan_smallrollingpin_on.jpg	6	8	9	7	1312589	1314605	1315621	1316154	1318170	1330058	11884
204	4	1	1	7	54	EC	right	c_vase_comb_right.jpg	c_vase_comb_left.jpg	c_vase_comb_front.jpg	c_vase_comb_on.jpg	7	6	9	8	1330333	1332349	1333365	1333898	1335914	1345760	9841
204	4	1	1	80	55	FN	front	f_mug_mirror_front.jpg	f_mug_mirror_left.jpg	f_mug_mirror_on.jpg	f_mug_mirror_in.jpg	6	7	9	8	1346077	1348093	1349110	1349643	1351659	1362275	10612
204	4	1	1	10	56	EC	left	c_plantpot_sunglasses_left.jpg	c_plantpot_sunglasses_right.jpg	c_plantpot_sunglasses_front.jpg	c_plantpot_sunglasses_on.jpg	7	6	9	8	1362571	1364587	1365604	1366154	1368169	1380603	12430
204	4	1	1	81	57	FBI	behind	f_paper_kiwi_behind.jpg	f_paper_kiwi_front.jpg	f_paper_kiwi_left.jpg	f_paper_kiwi_on.jpg	8	6	7	9	1380898	1382914	1383931	1384464	1386480	1395912	9428
204	4	1	1	36	58	FBE	front	f_shoe_leaf_front.jpg	f_shoe_leaf_behind.jpg	f_shoe_leaf_in.jpg	f_shoe_leaf_on.jpg	7	9	8	6	1396226	1398242	1399259	1399792	1401808	1412399	10588
204	4	1	1	12	59	EC	left	c_jar_whistle_left.jpg	c_jar_whistle_right.jpg	c_jar_whistle_front.jpg	c_jar_whistle_in.jpg	9	8	6	7	1412671	1414687	1415703	1416236	1418252	1430453	12196
204	4	1	1	61	60	FBE	in	f_bag_pear_in.jpg	f_bag_pear_behind.jpg	f_bag_pear_front.jpg	f_bag_pear_on.jpg	6	7	9	8	1430764	1432780	1433796	1434330	1436346	1454626	18273
204	4	1	1	67	61	FBI	on	f_tray_string_on.jpg	f_tray_string_right.jpg	f_tray_string_behind.jpg	f_tray_string_front.jpg	7	8	6	9	1454939	1456955	1457971	1458504	1460520	1472361	11835
204	4	1	1	13	62	EC	right	c_jar_jarlid_right.jpg	c_jar_jarlid_left.jpg	c_jar_jarlid_behind.jpg	c_jar_jarlid_on.jpg	9	7	8	6	1472683	1474699	1475715	1476248	1478264	1491780	13512
204	4	1	1	58	63	FC	in	f_plate_lemonjuicer_in.jpg	f_plate_lemonjuicer_left.jpg	f_plate_lemonjuicer_right.jpg	f_plate_lemonjuicer_front.jpg	8	9	6	7	1492109	1494125	1495142	1495675	1497691	1507220	9526
204	4	1	1	32	64	FBI	front	f_bag_chain_front.jpg	f_bag_chain_behind.jpg	f_bag_chain_left.jpg	f_bag_chain_in.jpg	7	9	6	8	1507487	1509503	1510520	1511053	1513069	1523142	10068
204	4	1	1	42	65	FC	behind	f_slipper_purse_behind.jpg	f_slipper_purse_left.jpg	f_slipper_purse_right.jpg	f_slipper_purse_in.jpg	9	8	7	6	1523448	1525464	1526481	1527014	1529030	1539526	10491
204	4	1	1	9	66	EC	left	c_bowl_cuttingboard_left.jpg	c_bowl_cuttingboard_right.jpg	c_bowl_cuttingboard_behind.jpg	c_bowl_cuttingboard_on.jpg	6	7	9	8	1539843	1541859	1542875	1543408	1545424	1558466	13037
204	4	1	1	65	67	FN	in	f_shoe_bulb_in.jpg	f_shoe_bulb_left.jpg	f_shoe_bulb_behind.jpg	f_shoe_bulb_on.jpg	6	7	8	9	1558786	1560802	1561818	1562351	1564367	1574170	9797
204	4	1	1	53	68	FC	on	f_paper_hairband_on.jpg	f_paper_hairband_left.jpg	f_paper_hairband_right.jpg	f_paper_hairband_front.jpg	6	9	8	7	1574431	1576446	1577463	1577996	1580012	1589418	9402
204	4	1	1	31	69	EN	right	n_basket_hammer_right.jpg	n_basket_hammer_behind.jpg	n_basket_hammer_on.jpg	n_basket_hammer_in.jpg	7	8	6	9	1589742	1591758	1592774	1593307	1595323	1607990	12664
204	4	1	1	45	70	FC	front	f_pan_cookingbrush_front.jpg	f_pan_cookingbrush_left.jpg	f_pan_cookingbrush_right.jpg	f_pan_cookingbrush_in.jpg	9	6	8	7	1608302	1610318	1611334	1611867	1613883	1625697	11808
204	4	1	1	44	71	FC	front	f_foodbox_blueflag_front.jpg	f_foodbox_blueflag_left.jpg	f_foodbox_blueflag_right.jpg	f_foodbox_blueflag_in.jpg	6	7	8	9	1626012	1628028	1629045	1629578	1631594	1643464	11865
204	4	1	1	19	72	EN	left	n_cup_lollipop_left.jpg	n_cup_lollipop_behind.jpg	n_cup_lollipop_in.jpg	n_cup_lollipop_on.jpg	8	6	7	9	1643806	1645822	1646838	1647372	1649388	1661118	11725
204	4	1	1	48	73	FBE	behind	f_cookingpot_latch2red_behind.jpg	f_cookingpot_latch2red_front.jpg	f_cookingpot_latch2red_in.jpg	f_cookingpot_latch2red_on.jpg	6	8	9	7	1661433	1663449	1664466	1664999	1667015	1678615	11595
204	4	1	1	33	74	FN	in	f_bag_tissue_in.jpg	f_bag_tissue_behind.jpg	f_bag_tissue_right.jpg	f_bag_tissue_on.jpg	8	7	9	6	1678894	1680910	1681926	1682459	1684475	1696796	12317
204	4	1	1	28	75	EN	right	n_moneybox_leaflong_right.jpg	n_moneybox_leaflong_front.jpg	n_moneybox_leaflong_on.jpg	n_moneybox_leaflong_in.jpg	7	8	6	9	1697071	1699087	1700103	1700636	1702652	1716052	13396
204	4	1	1	82	76	FBI	behind	f_book_teabag_behind.jpg	f_book_teabag_front.jpg	f_book_teabag_right.jpg	f_book_teabag_on.jpg	8	9	7	6	1716331	1718347	1719363	1719896	1721912	1730856	8939
204	4	1	1	66	77	FN	in	f_slipper_injection_in.jpg	f_slipper_injection_left.jpg	f_slipper_injection_behind.jpg	f_slipper_injection_on.jpg	8	7	6	9	1731142	1733158	1734174	1734708	1736724	1751693	14965
204	4	1	1	29	78	EN	left	n_moneybox_ribbon_left.jpg	n_moneybox_ribbon_behind.jpg	n_moneybox_ribbon_in.jpg	n_moneybox_ribbon_on.jpg	7	6	8	9	1752052	1754068	1755084	1755617	1757633	1771689	14050
204	4	1	1	49	79	FN	behind	f_hat_tie1_behind.jpg	f_hat_tie1_in.jpg	f_hat_tie1_right.jpg	f_hat_tie1_on.jpg	8	9	6	7	1771961	1773977	1774994	1775527	1777543	1788675	11127
204	4	1	1	76	80	FBE	in	f_cookingpot_grater_in.jpg	f_cookingpot_grater_behind.jpg	f_cookingpot_grater_front.jpg	f_cookingpot_grater_on.jpg	7	9	6	8	1788972	1790988	1792004	1792537	1794553	1805690	11132
204	4	1	1	14	81	EC	right	c_moneybox_lock_right.jpg	c_moneybox_lock_left.jpg	c_moneybox_lock_front.jpg	c_moneybox_lock_on.jpg	7	8	6	9	1805999	1808015	1809032	1809565	1811581	1822974	11388
204	4	1	1	85	82	FBI	in	f_box_mike_in.jpg	f_box_mike_right.jpg	f_box_mike_behind.jpg	f_box_mike_front.jpg	9	7	6	8	1823277	1825293	1826309	1826842	1828858	1839439	10576
204	4	1	1	50	83	FN	on	f_hat_tshirt_on.jpg	f_hat_tshirt_front.jpg	f_hat_tshirt_right.jpg	f_hat_tshirt_in.jpg	7	9	8	6	1839754	1841770	1842786	1843320	1845336	1855728	10387
204	4	1	1	22	84	EN	left	n_bowl_whisker1metal_left.jpg	n_bowl_whisker1metal_front.jpg	n_bowl_whisker1metal_in.jpg	n_bowl_whisker1metal_on.jpg	9	6	8	7	1856032	1858048	1859064	1859597	1861613	1871221	9603
204	4	1	1	75	85	FN	front	f_cookingpot_whisker2plastic_front.jpg	f_cookingpot_whisker2plastic_left.jpg	f_cookingpot_whisker2plastic_in.jpg	f_cookingpot_whisker2plastic_on.jpg	7	8	6	9	1871493	1873509	1874525	1875058	1877074	1886500	9420
204	4	1	1	72	86	FBI	in	f_foodbox_napkinwhite_in.jpg	f_foodbox_napkinwhite_left.jpg	f_foodbox_napkinwhite_front.jpg	f_foodbox_napkinwhite_behind.jpg	8	9	7	6	1886788	1888804	1889820	1890353	1892369	1900309	7936
204	4	1	1	68	87	FBI	behind	f_tray_bottleopener_behind.jpg	f_tray_bottleopener_front.jpg	f_tray_bottleopener_left.jpg	f_tray_bottleopener_on.jpg	8	6	7	9	1900616	1902632	1903648	1904182	1906197	1918004	11804
205	4	1	1	1	1	P	right	p_frame_lipstick_right.JPG	p_frame_lipstick_behind.JPG	p_frame_lipstick_under.JPG	p_frame_lipstick_on.JPG	8	6	7	9	130870	132886	133902	134452	136468	147816	11344
205	4	1	1	2	2	P	on	p_racket_tennisball_on.JPG	p_racket_tennisball_front.JPG	p_racket_tennisball_left.JPG	p_racket_tennisball_under.JPG	9	8	6	7	148081	150097	151113	151713	153729	159670	5938
205	4	1	1	3	3	P	left	p_potato_ring_left.JPG	p_potato_ring_right.JPG	p_potato_ring_front.JPG	p_potato_ring_on.JPG	8	6	9	7	159893	161909	162925	163458	165474	172896	7418
205	4	1	1	22	4	EN	left	n_bowl_treebranch_left.jpg	n_bowl_treebranch_front.jpg	n_bowl_treebranch_in.jpg	n_bowl_treebranch_on.jpg	6	7	8	9	357640	359673	360689	361289	363305	372678	9367
205	4	1	1	34	5	FC	on	f_paper_rubber_on.jpg	f_paper_rubber_left.jpg	f_paper_rubber_right.jpg	f_paper_rubber_front.jpg	9	8	7	6	372935	374951	375967	376500	378516	386450	7928
205	4	1	1	76	6	FBE	front	f_hat_notebook2orange_front.jpg	f_hat_notebook2orange_behind.jpg	f_hat_notebook2orange_on.jpg	f_hat_notebook2orange_in.jpg	9	8	6	7	386747	388763	389779	390312	392328	401794	9462
205	4	1	1	10	7	EC	right	c_plantpot_iphone_right.jpg	c_plantpot_iphone_left.jpg	c_plantpot_iphone_front.jpg	c_plantpot_iphone_on.jpg	7	8	6	9	402141	404157	405174	405707	407723	416403	8677
205	4	1	1	50	8	FN	behind	f_mug_creditcard_behind.jpg	f_mug_creditcard_left.jpg	f_mug_creditcard_on.jpg	f_mug_creditcard_in.jpg	9	6	8	7	416670	418686	419702	420235	422251	429323	7068
205	4	1	1	45	9	FC	in	f_foodbox_notebook1black_in.jpg	f_foodbox_notebook1black_left.jpg	f_foodbox_notebook1black_right.jpg	f_foodbox_notebook1black_behind.jpg	6	9	7	8	429599	431614	432631	433181	435197	442840	7638
205	4	1	1	12	10	EC	left	c_jar_mandarin_left.jpg	c_jar_mandarin_right.jpg	c_jar_mandarin_front.jpg	c_jar_mandarin_in.jpg	9	6	7	8	443144	445160	446176	446709	448725	457043	8313
205	4	1	1	74	11	FBE	front	f_shoe_boardmarker1_front.jpg	f_shoe_boardmarker1_behind.jpg	f_shoe_boardmarker1_on.jpg	f_shoe_boardmarker1_in.jpg	9	7	6	8	457389	459405	460421	460954	462970	470082	7106
205	4	1	1	48	12	FN	on	f_pan_cookingspoonplastic_on.jpg	f_pan_cookingspoonplastic_left.jpg	f_pan_cookingspoonplastic_front.jpg	f_pan_cookingspoonplastic_in.jpg	8	9	7	6	470418	472433	473450	473983	475999	483665	7662
205	4	1	1	17	13	EC	right	c_basket_remote_right.jpg	c_basket_remote_left.jpg	c_basket_remote_behind.jpg	c_basket_remote_on.jpg	9	6	7	8	484013	486029	487045	487578	489594	496936	7336
205	4	1	1	49	14	FN	on	f_cookingpot_spatula2plastic_on.jpg	f_cookingpot_spatula2plastic_left.jpg	f_cookingpot_spatula2plastic_front.jpg	f_cookingpot_spatula2plastic_in.jpg	6	8	7	9	497225	499241	500257	500790	502806	510938	8126
205	4	1	1	78	15	FBE	behind	f_slipper_phoneold_behind.jpg	f_slipper_phoneold_front.jpg	f_slipper_phoneold_on.jpg	f_slipper_phoneold_in.jpg	8	6	7	9	511237	513253	514269	514819	516835	523996	7156
205	4	1	1	5	16	EC	left	c_cup_chocolate_left.jpg	c_cup_chocolate_right.jpg	c_cup_chocolate_behind.jpg	c_cup_chocolate_on.jpg	6	8	7	9	524249	526265	527281	527814	529830	546352	16517
205	4	1	1	60	17	FBI	front	f_plate_knife2_front.jpg	f_plate_knife2_behind.jpg	f_plate_knife2_left.jpg	f_plate_knife2_in.jpg	7	8	6	9	546674	548690	549706	550240	552256	559714	7454
205	4	1	1	28	18	EN	right	n_moneybox_money_right.jpg	n_moneybox_money_front.jpg	n_moneybox_money_on.jpg	n_moneybox_money_in.jpg	9	8	6	7	559986	562002	563018	563552	565568	572011	6438
205	4	1	1	70	19	FBI	behind	f_book_boardmarker2_behind.jpg	f_book_boardmarker2_front.jpg	f_book_boardmarker2_right.jpg	f_book_boardmarker2_on.jpg	7	9	6	8	572315	574331	575347	575947	577963	585214	7247
205	4	1	1	42	20	FC	in	f_plate_cheese_in.jpg	f_plate_cheese_left.jpg	f_plate_cheese_right.jpg	f_plate_cheese_front.jpg	9	6	8	7	585544	587560	588576	589109	591125	597600	6469
205	4	1	1	29	21	EN	left	n_moneybox_straw_left.jpg	n_moneybox_straw_front.jpg	n_moneybox_straw_on.jpg	n_moneybox_straw_in.jpg	9	6	7	8	597906	599922	600938	601472	603488	610022	6530
205	4	1	1	57	22	FN	behind	f_hat_umbrella2green_behind.jpg	f_hat_umbrella2green_right.jpg	f_hat_umbrella2green_on.jpg	f_hat_umbrella2green_in.jpg	8	9	6	7	610285	612301	613317	613851	615867	622774	6904
205	4	1	1	18	23	EN	left	n_cup_pencil_left.jpg	n_cup_pencil_front.jpg	n_cup_pencil_in.jpg	n_cup_pencil_on.jpg	9	8	6	7	623081	625097	626113	626646	628662	634893	6226
205	4	1	1	8	24	EC	right	c_bowl_tomato_right.jpg	c_bowl_tomato_left.jpg	c_bowl_tomato_front.jpg	c_bowl_tomato_in.jpg	6	7	9	8	635143	637159	638175	638709	640724	648319	7593
205	4	1	1	56	25	FN	on	f_shoe_sock_on.jpg	f_shoe_sock_front.jpg	f_shoe_sock_right.jpg	f_shoe_sock_in.jpg	8	6	9	7	648655	650671	651687	652237	654253	661170	6910
205	4	1	1	87	26	FBE	in	f_box_treebranchwithleaves_in.jpg	f_box_treebranchwithleaves_front.jpg	f_box_treebranchwithleaves_behind.jpg	f_box_treebranchwithleaves_on.jpg	8	6	9	7	661467	663483	664499	665066	667082	674560	7471
205	4	1	1	6	27	EC	right	c_vase_candlelong_right.jpg	c_vase_candlelong_left.jpg	c_vase_candlelong_behind.jpg	c_vase_candlelong_in.jpg	6	7	8	9	674846	676862	677878	678411	680427	686549	6116
